customer_id,age_group,city,occupation,gender,marital status,avg_monthly_income,Total_income,Total_Spending,avg_monthly_spending,O_Income_Utiliz,credit_card_monthly_avgspend,Credit_Card_IU%,avg_spending_apparel,avg_spending_bills,avg_spending_electronics,avg_spending_entertainment,avg_spending_food,avg_spending_groceries,avg_spending_health_wellness,avg_spending_others,avg_spending_travel
ATQCUS1551,25-34,Mumbai,Freelancers,Male,Married,33828,202968,87056,14509.33,0.428914804,3550.155213,0.104947239,41.4783,685.4783,330.1739,93.3913,135.4783,133.2609,166.3478,36.3478,38.7391
ATQCUS1552,35-45,Mumbai,Salaried IT Employees,Male,Married,65601,393606,80857,13476.17,0.205426289,3473.239691,0.05294492,43.4,252.2,316.72,57.72,61.12,216.76,213.24,51.36,183.88
ATQCUS1553,25-34,Chennai,Salaried IT Employees,Female,Married,63038,378228,47073,7845.5,0.124456677,2001.403061,0.031749152,10.56,223.4,147.12,10.96,116.88,113.72,122.8,17.68,54.52
ATQCUS1554,21-24,Delhi NCR,Salaried IT Employees,Male,Married,47945,287670,39111,6518.5,0.135957868,1665.838889,0.034744789,37.4783,85.9565,71.3043,41.8696,64,108.6957,112.1739,12.913,89.8696
ATQCUS1555,35-45,Chennai,Salaried IT Employees,Male,Married,68827,412962,43925,7320.83,0.10636567,1433.97701,0.020834513,52.5263,109.7895,179,42.2105,47.7368,126.4737,76.9474,17.5789,51.0526
ATQCUS1556,25-34,Mumbai,Salaried Other Employees,Male,Married,38478,230868,54580,9096.67,0.236412236,2011.763558,0.052283475,40.7826,220.7391,269.1739,31.6522,49.7391,73.1304,67.3043,19.913,104.3043
ATQCUS1557,25-34,Mumbai,Business Owners,Female,Married,64247,385482,44526,7421,0.115507339,1755.505376,0.027324317,16.0909,96.8636,146.7727,42.3182,71.7273,100.0909,160.6364,43,95.6364
ATQCUS1558,35-45,Hyderabad,Salaried IT Employees,Male,Married,64644,387864,49956,8326,0.128797723,1928.126316,0.029826841,21.9545,435.4091,40.8182,45.1364,74.2727,94.3636,79.8636,5,99
ATQCUS1559,35-45,Mumbai,Business Owners,Male,Married,75421,452526,42748,7124.67,0.094465335,1915.233871,0.025393907,12.64,223.64,133.88,30.96,47.52,71.96,69.68,29.84,91.2
ATQCUS1560,25-34,Chennai,Business Owners,Male,Married,69043,414258,57752,9625.33,0.139410657,2983.8523,0.043217304,38.5806,245.6452,163.7097,60.8065,45.129,165.9032,67.9355,19.5484,77.6129
ATQCUS1561,35-45,Mumbai,Business Owners,Male,Single,76411,458466,31919,5319.83,0.069621259,1159.450128,0.015173864,30.5294,256.5882,124.4118,76.1176,15.9412,149.6471,0,13.2353,69.7059
ATQCUS1562,25-34,Delhi NCR,Freelancers,Male,Single,33660,201960,47831,7971.83,0.236833928,2181.764,0.064817706,34.5769,230.0385,177.2308,29.4231,74.5,120.2308,28.7308,42.4615,43.0769
ATQCUS1563,21-24,Bengaluru,Salaried IT Employees,Male,Single,46358,278148,46322,7720.33,0.166537167,2144.536111,0.046260324,42.2,163.6,65.1667,76.7,64.2,25.7333,134.4,10.2333,61.5333
ATQCUS1564,45+,Hyderabad,Salaried IT Employees,Male,Married,72667,436002,45978,7663,0.105453645,1894.224719,0.026067193,24.9091,83.1364,191.8182,89.5909,12.9091,235.9545,32.2727,19.9545,55.3636
ATQCUS1565,35-45,Delhi NCR,Freelancers,Male,Married,38353,230118,47070,7845,0.204547232,2086.43617,0.05440086,31.24,226.6,94.16,45.36,66.04,128.96,139.52,23.72,34.56
ATQCUS1566,25-34,Chennai,Business Owners,Male,Married,66492,398952,46625,7770.83,0.116868646,1602.23299,0.024096628,8.15,184.85,286.55,59.6,76.85,38.75,44.45,21,101.3
ATQCUS1567,25-34,Delhi NCR,Salaried Other Employees,Male,Married,39893,239358,49396,8232.67,0.206368787,1899.846923,0.047623566,39.2381,310.1905,99.1429,62.8571,48.6667,138.4286,69.5238,7.619,92.9524
ATQCUS1568,25-34,Hyderabad,Business Owners,Male,Married,69912,419472,49503,8250.5,0.118012644,1816.623853,0.025984435,19.8333,77.625,124.875,50.75,48.5833,76.375,128.4167,45.875,90.4167
ATQCUS1569,21-24,Hyderabad,Salaried IT Employees,Female,Single,46345,278070,44020,7336.67,0.158305535,1693.077692,0.036532046,36.9583,0,268,52.7917,72.4583,81.75,56.4167,11.5417,84.0417
ATQCUS1570,35-45,Chennai,Salaried Other Employees,Female,Married,37610,225660,49916,8319.33,0.221199947,2040.590377,0.054256591,29.3846,115.1538,46.6154,94.9231,45.0769,35.3077,99.7692,36.3846,155.0385
ATQCUS1571,45+,Delhi NCR,Salaried Other Employees,Female,Married,45802,274812,49021,8170.17,0.178380202,2302.502455,0.050270784,40.2903,98.3871,141.2581,55.2903,48.6452,32.7097,56,27.129,108.3871
ATQCUS1572,21-24,Mumbai,Salaried Other Employees,Female,Married,32134,192804,56352,9392,0.292276094,2348,0.073069023,31.52,186.8,253.68,84.24,75.6,139.08,67.52,8.76,87.08
ATQCUS1573,25-34,Chennai,Government Employees,Female,Married,53555,321330,49581,8263.5,0.154299318,1855.071429,0.034638623,24.5,323.9545,67.2273,41.5,40.3182,196.6364,35.5455,9.1818,116.5455
ATQCUS1574,21-24,Bengaluru,Salaried Other Employees,Male,Single,28685,172110,51848,8641.33,0.301249085,2033.254118,0.070882138,33.9583,248.25,225.7083,29.9583,53.875,43.2917,70.0833,34.9583,84.75
ATQCUS1575,35-45,Bengaluru,Freelancers,Male,Married,35217,211302,40926,6821,0.193684868,1937.784091,0.05502411,26.92,106.48,117.32,63.2,61.32,159.24,0,24,122.6
ATQCUS1576,25-34,Chennai,Salaried IT Employees,Male,Married,60008,360048,56609,9434.83,0.157226203,2656.408447,0.044267572,29.7586,277.0345,187.7586,44.6897,35.7586,95.1034,112.1379,19.2069,104.069
ATQCUS1577,45+,Mumbai,Salaried IT Employees,Male,Married,74122,444732,44106,7351,0.099174334,1857.945055,0.025066041,52.3043,227.3913,182.6957,39.3043,72.5217,101.6957,61.3478,7.6957,97.3043
ATQCUS1578,25-34,Mumbai,Salaried IT Employees,Female,Married,63630,381780,55678,9279.67,0.14583797,2702.816505,0.042477078,34.8667,262.3,195.7333,70.1333,34.9333,119.1667,61.1,37.9,90.0333
ATQCUS1579,25-34,Hyderabad,Salaried IT Employees,Male,Married,59944,359664,51763,8627.17,0.143920492,1708.350495,0.028499107,36.35,103.5,299.9,96.6,18.55,176.35,70.1,31,118.6
ATQCUS1580,21-24,Mumbai,Freelancers,Female,Single,27434,164604,47343,7890.5,0.287617555,1878.690476,0.06848037,47.6,145.4,127.36,24.4,41.8,92.2,44.28,39.08,86.56
ATQCUS1581,35-45,Chennai,Salaried IT Employees,Male,Married,63898,383388,60460,10076.67,0.157699302,2519.1675,0.039424826,24.4167,178.375,196.5417,46.8333,113.4583,180.9583,142.0417,17.9167,160
ATQCUS1582,45+,Mumbai,Freelancers,Male,Single,36766,220596,56940,9490,0.258118914,2068.333333,0.056256686,26.3529,679.4118,156.5294,0,100.9412,142.4118,156.8235,39.8235,63.9412
ATQCUS1583,25-34,Chennai,Salaried Other Employees,Female,Married,37497,224982,58948,9824.67,0.262012161,2570.941682,0.06856393,0,229.7857,226.1071,58.1786,70.3929,87.6786,72.9643,34.4643,109.8571
ATQCUS1584,21-24,Chennai,Salaried IT Employees,Female,Single,49447,296682,60665,10110.83,0.204478128,2397.413299,0.048484505,25.5217,188.6957,63.8261,75.3478,80.9565,112.6957,120.2609,67.1739,91.8696
ATQCUS1585,45+,Mumbai,Freelancers,Male,Married,40838,245028,68079,11346.5,0.277841716,3442.196629,0.08428906,20.8889,386.9259,249.5185,120.4444,103.963,130.5556,72.8148,37.4815,82.0741
ATQCUS1586,35-45,Bengaluru,Freelancers,Male,Married,36683,220098,69953,11658.83,0.317826514,3179.680909,0.086679958,13.5556,359.0741,270.1111,125.5556,50.3333,104.7407,101.5926,21.1111,57.9259
ATQCUS1587,35-45,Chennai,Government Employees,Female,Married,53848,323088,58897,9816.17,0.18229405,2556.294271,0.047472409,33.88,90.44,217.08,114.76,45.04,180.08,177.88,28.76,66.28
ATQCUS1588,45+,Delhi NCR,Freelancers,Female,Married,41261,247566,68947,11491.17,0.278499552,3590.990625,0.08703111,37.5,237.1333,229.8333,53.8,79.0667,173.0667,107.2667,50.2,29.9333
ATQCUS1589,35-45,Chennai,Salaried IT Employees,Female,Married,70369,422214,66047,11007.83,0.156430104,2244.314854,0.031893516,60.1905,525.3333,97.4762,87.4286,48.4762,136.5238,80.1429,0,92.0952
ATQCUS1590,21-24,Mumbai,Salaried Other Employees,Female,Single,27756,166536,59754,9959,0.358805303,2462.978495,0.088736795,33.2609,157.9565,341.7391,62.7826,0,37.8696,142.2174,17.6522,153.7391
ATQCUS1591,35-45,Delhi NCR,Salaried IT Employees,Male,Married,64618,387708,54478,9079.67,0.140513015,2125.029149,0.032886025,30.2273,283.8636,145.3182,77.1818,24.7727,237.7727,22.9545,27.3182,136.5
ATQCUS1592,21-24,Hyderabad,Salaried IT Employees,Female,Married,49269,295614,60384,10064,0.204266374,2654.241758,0.05387245,30.1667,354.0417,152.2917,0,31.6667,40.25,174.9583,47.0417,156.2917
ATQCUS1593,25-34,Chennai,Salaried Other Employees,Female,Married,38434,230604,58594,9765.67,0.254089348,2575.561319,0.067012575,21.7083,214.2917,125.75,28.9583,116.4583,154.5833,129.7083,35.4583,60.2083
ATQCUS1594,35-45,Mumbai,Freelancers,Male,Married,36870,221220,65414,10902.33,0.295696501,2725.5825,0.073924125,74.0417,341.625,161.8333,28.3333,81.9167,122.9167,115.5,50.1667,118.75
ATQCUS1595,35-45,Chennai,Freelancers,Male,Married,38989,233934,71568,11928,0.305932442,2455.764706,0.062986091,55.4762,212.0952,373.4286,64.7619,55.2381,113.7619,76.381,21,94.9048
ATQCUS1596,45+,Mumbai,Salaried Other Employees,Male,Married,44513,267078,68422,11403.67,0.256187406,3222.776304,0.072400789,46.5,424.9231,183.3077,102.0385,22.4231,67.6538,80.8462,25.2692,101.1154
ATQCUS1597,25-34,Mumbai,Salaried IT Employees,Male,Married,59519,357114,58376,9729.33,0.163465952,2697.24,0.045317294,27.5357,184.4286,176.5,95.3214,44.1071,32.5714,213.1786,43.9643,21.7143
ATQCUS1598,21-24,Hyderabad,Freelancers,Male,Single,28427,170562,41292,6882,0.242093784,1883.494737,0.066257246,7.1538,183.9231,104.5385,27.7692,49.2308,131.5769,80.0385,11.5385,41.0769
ATQCUS1599,45+,Chennai,Business Owners,Male,Married,77937,467622,48022,8003.67,0.102694099,1693.084038,0.021723752,0,208.1818,68.8182,11.7273,46.5455,81.4091,133.3636,25.0909,48
ATQCUS1600,45+,Mumbai,Salaried Other Employees,Male,Married,44191,265146,36396,6066,0.137267769,1499.460674,0.033931359,21,168.7273,74.5455,23.5455,24.8182,125.7273,79.9091,12.8182,71.8182
ATQCUS1601,25-34,Delhi NCR,Salaried Other Employees,Male,Married,36443,218658,35674,5945.67,0.16314985,1580.494557,0.043368948,24.381,309.1905,97.1429,38.3333,48.6667,78.7143,44.381,0,33.0952
ATQCUS1602,25-34,Mumbai,Salaried Other Employees,Male,Married,40590,243540,49475,8245.83,0.203149298,1859.353824,0.045808175,28.1739,63.2609,214.9565,18.6957,47.7391,127.3043,59.1304,10.1304,78.3913
ATQCUS1603,25-34,Hyderabad,Salaried IT Employees,Male,Married,61028,366168,37095,6182.5,0.101305958,1494.67033,0.02449155,11.8636,124.9545,66.6818,24.7273,43.5455,67.7727,79.5455,19.2273,71.4545
ATQCUS1604,21-24,Mumbai,Government Employees,Female,Single,40188,241128,45087,7514.5,0.186983677,1502.9,0.037396735,17.8571,193.8095,142.1905,0,70.6667,62,74.0476,6.3333,71.2381
ATQCUS1605,25-34,Chennai,Salaried IT Employees,Female,Married,64254,385524,49628,8271.33,0.128728639,2124.745321,0.033067907,35.6786,135.4643,101.2857,41.6429,52.4643,85.3929,112.5714,9.0357,44.1429
ATQCUS1606,25-34,Mumbai,Salaried IT Employees,Male,Married,63627,381762,47242,7873.67,0.123747309,1989.137684,0.031262478,35.9583,139.2917,125.875,43.5833,43.75,75.4583,80.5417,26.7083,18.8333
ATQCUS1607,25-34,Bengaluru,Freelancers,Male,Married,36795,220770,44966,7494.33,0.203677945,1729.460769,0.047002603,34.7917,175.0417,75.0417,20.0833,46,90.5833,80.2083,25.875,40.0417
ATQCUS1608,21-24,Mumbai,Salaried Other Employees,Male,Single,29106,174636,41566,6927.67,0.238015186,1154.611667,0.039669198,13.9375,155.5,226.1875,56.875,34.6875,63.125,98.6875,9.3125,30.875
ATQCUS1609,25-34,Hyderabad,Business Owners,Male,Single,67302,403812,50817,8469.5,0.125843214,2220.160194,0.032988027,21.5926,200.4444,153.0741,45.963,26.7407,153.7407,69.6667,8.1111,63.1852
ATQCUS1610,25-34,Mumbai,Business Owners,Female,Married,68428,410568,43659,7276.5,0.106338049,2017.247525,0.029479855,37.4643,114.2143,97.5,47.5357,48,83.5357,68.2857,10.0714,55.7143
ATQCUS1611,35-45,Hyderabad,Salaried IT Employees,Male,Married,64625,387750,48384,8064,0.124781431,1892.571429,0.029285438,12.5652,273.8261,183.7826,46.913,40.1304,76.7826,24.1304,19.1304,38.2174
ATQCUS1612,25-34,Delhi NCR,Salaried Other Employees,Female,Married,37023,222138,42740,7123.33,0.192402831,1744.48898,0.047119061,27,169.2917,151.9167,0,28.5,33.875,58.7083,12.7083,88
ATQCUS1613,21-24,Hyderabad,Salaried IT Employees,Male,Married,46753,280518,41650,6941.67,0.148475392,2105.899888,0.045043096,25.1481,229.6296,52.2222,25.3333,32,47.5926,48.1111,30.4815,84.7407
ATQCUS1614,45+,Mumbai,Salaried IT Employees,Male,Married,74578,447468,46833,7805.5,0.104662233,1932.054455,0.025906493,43.32,136.84,134.2,20.84,33.2,61.32,28.28,24.92,92.6
ATQCUS1615,35-45,Bengaluru,Salaried IT Employees,Male,Married,65082,390492,47272,7878.67,0.121057589,1768.68102,0.027176193,0,330.6364,95.6818,9.5455,51.7727,73.7727,82.5455,41.3636,44.5455
ATQCUS1616,35-45,Bengaluru,Salaried IT Employees,Male,Married,69583,417498,42652,7108.67,0.102161016,1727.340374,0.024824172,7.0385,165.0769,133.1923,26.7692,36.5,76.2308,34.5769,14.3077,59.6154
ATQCUS1617,25-34,Chennai,Business Owners,Male,Married,70485,422910,50074,8345.67,0.11840349,2372.788529,0.033663737,17,229.3793,161.069,35.7931,40.7241,18,67.1724,24.4483,76.0345
ATQCUS1618,35-45,Hyderabad,Government Employees,Male,Married,59122,354732,50958,8493,0.143652109,1849.960396,0.031290558,35.0909,267.3636,38.4091,43.3182,14.9545,65.3182,63.7727,21.0455,49.5455
ATQCUS1619,25-34,Delhi NCR,Freelancers,Male,Married,32837,197022,44960,7493.33,0.228197765,2072.623191,0.063118531,11.8077,142.3077,152.9615,59.0385,19.5385,69.5,72.1154,21,29.4231
ATQCUS1620,25-34,Mumbai,Salaried Other Employees,Male,Married,36944,221664,45729,7621.5,0.206298722,1584.668317,0.042893794,22.7143,205.5714,128.4762,28.5238,15.3333,107.2857,99.3333,8.381,78.2381
ATQCUS1621,35-45,Bengaluru,Salaried IT Employees,Female,Married,64293,385758,42171,7028.5,0.109319833,1317.84375,0.020497469,8.0556,196.5556,79.8333,22.8889,56.7778,63.7778,122.5556,9.8889,45.4444
ATQCUS1622,45+,Hyderabad,Business Owners,Male,Married,76892,461352,46894,7815.67,0.101644774,2166.720396,0.028178749,26.0357,92.8214,168.1071,12.8571,12.3571,98.6786,120.1071,34.9643,42.3571
ATQCUS1623,25-34,Chennai,Government Employees,Male,Married,51642,309852,39990,6665,0.129061617,1683.789474,0.03260504,18.8333,98.2083,37.75,0,55.5833,183.8333,31.3333,13.3333,61.9583
ATQCUS1624,25-34,Chennai,Salaried Other Employees,Female,Married,39309,235854,34871,5811.83,0.147849856,1660.522857,0.042242816,35.8077,55.1538,77.7308,33.3077,22.1154,45.4231,121.1154,11.5,63.3077
ATQCUS1625,35-45,Delhi NCR,Salaried Other Employees,Female,Married,40831,244986,37463,6243.83,0.152918861,1504.537349,0.036847918,24.25,148.1,106.05,53.1,60.3,50.15,121.25,21.4,0
ATQCUS1626,25-34,Hyderabad,Salaried Other Employees,Male,Married,39298,235788,40656,6776,0.172426078,2018.382979,0.051360959,26.1786,90,96.2857,22.9643,34.4286,87.4286,93.1786,7.6071,82.0357
ATQCUS1627,35-45,Chennai,Business Owners,Male,Married,76056,456336,36070,6011.67,0.079042679,1502.9175,0.01976067,19.8261,120.9565,108.3043,39.5652,36.7826,88.4348,23.3043,16.3478,64.1739
ATQCUS1628,25-34,Bengaluru,Freelancers,Female,Single,33654,201924,40499,6749.83,0.20056546,1687.4575,0.050141365,11.7391,56.3913,119.913,57,55.2174,77.3043,59.4348,25.8261,42.1739
ATQCUS1629,25-34,Mumbai,Salaried IT Employees,Female,Married,62775,376650,47113,7852.17,0.125084349,1570.434,0.02501687,17.7,58.8,183.75,36.85,46.3,0,127.15,29.25,65.05
ATQCUS1630,45+,Delhi NCR,Government Employees,Female,Married,59677,358062,42647,7107.83,0.119105015,2030.808571,0.034030004,33.8077,160.7308,139.1538,47.7692,35.3846,55.8077,50.3462,11.1538,76.0385
ATQCUS1631,21-24,Mumbai,Salaried IT Employees,Male,Married,46713,280278,42188,7031.33,0.15052191,1999.103627,0.042795445,27.1724,167.8966,118.1379,51.2069,29.2759,59.6897,26.5862,21.4138,46.3793
ATQCUS1632,45+,Bengaluru,Government Employees,Male,Married,57343,344058,45163,7527.17,0.131265717,1396.794433,0.024358587,14.7222,96.6111,223.8333,50.7778,62.7778,70.7778,18.6111,22.1111,19.0556
ATQCUS1633,45+,Mumbai,Business Owners,Female,Married,80183,481098,43891,7315.17,0.091230934,1709.151869,0.021315639,22.12,218.96,32.24,45.96,32.36,50.76,60.44,21.56,61.56
ATQCUS1634,35-45,Chennai,Freelancers,Male,Married,38245,229470,45596,7599.33,0.198701268,2093.692959,0.054744227,18.1111,102.1852,214.3333,46.8148,26.7778,104.3333,96.1852,16.3704,23.963
ATQCUS1635,25-34,Chennai,Salaried IT Employees,Male,Married,63760,382560,50519,8419.83,0.13205505,2167.48099,0.033994369,21.6538,178.9231,71.5385,32.7308,11.3462,93.9231,52.4231,15.5385,105.2692
ATQCUS1636,21-24,Hyderabad,Salaried Other Employees,Female,Single,30953,185718,44009,7334.83,0.236966691,1713.745327,0.055366049,35.96,134,70.8,40.92,50.36,82.24,43.04,16.28,43.6
ATQCUS1637,45+,Chennai,Business Owners,Male,Married,80362,482172,43519,7253.17,0.090256216,1869.373711,0.023261911,43.4,120.84,127.44,30.16,52.52,59.28,63.24,13.76,23.56
ATQCUS1638,35-45,Chennai,Freelancers,Female,Married,36013,216078,34980,5830,0.161885986,1077.282609,0.029913715,0,160.0588,136.5882,59.5294,35.8824,94.1176,79.2941,18.2941,55.4706
ATQCUS1639,25-34,Mumbai,Freelancers,Male,Married,36077,216462,37008,6168,0.170967653,1439.2,0.039892452,40.2381,123.3333,37.4286,63.2381,38.0476,91.5714,132.7143,26.7619,0
ATQCUS1640,21-24,Chennai,Government Employees,Female,Married,38867,233202,48026,8004.33,0.205941544,2081.1258,0.053544802,22.8846,122.5,139.5769,68.5769,55.8846,119.8462,41.8462,14.5385,110.5385
ATQCUS1641,25-34,Chennai,Salaried Other Employees,Male,Married,38090,228540,38150,6358.33,0.166929115,1271.666,0.033385823,26.8333,249.0556,135.9444,0,58.3333,0,62.5,11.2222,162.5
ATQCUS1642,35-45,Hyderabad,Freelancers,Male,Married,37968,227808,49331,8221.83,0.216546302,1969.813437,0.051880885,8.7391,225.1304,85.6087,38.9565,49.8261,188.3478,99.087,18.6522,93.6957
ATQCUS1643,25-34,Chennai,Government Employees,Male,Married,53876,323256,42357,7059.5,0.131032371,1844.373874,0.034233682,39.4138,140.7586,93.3103,55.1379,41.1379,134.8966,32.2759,22.931,87.931
ATQCUS1644,45+,Delhi NCR,Salaried Other Employees,Male,Married,41966,251796,40536,6756,0.160987466,1653.06383,0.03939055,40.5217,110.0435,126.7391,0,23.913,172.087,75.1304,17.9565,70.8696
ATQCUS1645,35-45,Bengaluru,Salaried IT Employees,Male,Married,66018,396108,40354,6725.67,0.101876306,1594.746495,0.024156238,20.087,152.6522,188.3043,57.8696,39.9565,75.4348,82.913,38.1304,58.6087
ATQCUS1646,21-24,Mumbai,Salaried Other Employees,Male,Single,27591,165546,42944,7157.33,0.25940814,1640.221458,0.059447699,30.8636,307.6364,109.9091,50.1818,101.6364,36.2273,51.6364,5.0455,0
ATQCUS1647,35-45,Chennai,Salaried IT Employees,Female,Married,67497,404982,46340,7723.33,0.114424789,1746.144174,0.025869952,23.7692,265.0769,79.3462,59.7308,57.0385,71.6923,123.9231,14.2308,0
ATQCUS1648,25-34,Hyderabad,Freelancers,Male,Married,32786,196716,38603,6433.83,0.196237113,1415.4426,0.043172165,17,263.0455,59.2273,56.0455,0,130.5,51.2273,25.2727,96.8182
ATQCUS1649,35-45,Bengaluru,Freelancers,Male,Married,34950,209700,102365,17060.83,0.488149642,3629.96383,0.103861626,77.85,649.95,267.45,133,37.6,79.35,185.85,15.95,212
ATQCUS1650,35-45,Chennai,Salaried Other Employees,Male,Married,40865,245190,114931,19155.17,0.468742689,4643.677576,0.113634591,114.9583,264.8333,376.2083,63.625,151.0417,136.7083,0,39.4583,322.6667
ATQCUS1651,35-45,Chennai,Salaried IT Employees,Male,Married,64513,387078,131777,21962.83,0.340440376,6065.924476,0.09402639,16.1379,363.2759,141.8966,112.5862,129.1724,408.8621,251.2069,92.5517,188.4828
ATQCUS1652,35-45,Delhi NCR,Business Owners,Male,Married,71775,430650,93307,15551.17,0.216665552,2827.485455,0.039393737,54.7778,187.9444,228.6111,50.3333,97.1111,392.5,161.7778,48.8333,244.3333
ATQCUS1653,35-45,Hyderabad,Freelancers,Male,Married,40840,245040,103308,17218,0.421596474,4051.294118,0.09919917,52.8333,429.2083,218.75,34.1667,76.9583,412.3333,212.3333,19.6667,218.9583
ATQCUS1654,25-34,Delhi NCR,Government Employees,Male,Married,52773,316638,86063,14343.83,0.271802437,3206.267882,0.060755839,26.4211,232.2105,162.7895,142.5789,215.4211,70.4211,200,53.2632,248.1053
ATQCUS1655,21-24,Mumbai,Salaried IT Employees,Male,Single,46246,277476,100661,16776.83,0.362773645,4194.2075,0.090693411,51.1538,319.7692,203.3846,85.1923,111.8077,203,63.0385,57.8462,284.6538
ATQCUS1656,25-34,Chennai,Salaried Other Employees,Male,Married,37732,226392,112802,18800.33,0.498259567,3622.081927,0.095994963,57.5714,734,148.4286,28.7143,87.1905,234.9048,224.9524,54.8571,213.5238
ATQCUS1657,25-34,Mumbai,Government Employees,Male,Married,52765,316590,97054,16175.67,0.306560599,3732.846923,0.070744754,50.3333,318.8571,290.0476,0,196.1429,215.9524,50.619,15.1429,450.8571
ATQCUS1658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,67679,406074,106150,17691.67,0.261405606,3875.31819,0.057260276,72.4348,349.6522,227.4783,156.1304,46.4348,164.3043,187.913,38.7391,303.6522
ATQCUS1659,25-34,Delhi NCR,Business Owners,Male,Single,66202,397212,98193,16365.5,0.247205522,3306.161616,0.04994051,66,277.45,282.9,84.1,154.75,233.6,137.5,48.3,0
ATQCUS1660,35-45,Mumbai,Government Employees,Male,Married,54248,325488,134495,22415.83,0.413210257,5141.245413,0.094772995,122.84,546.92,372.84,143.88,0,73.4,314.12,27.76,313.4
ATQCUS1661,35-45,Delhi NCR,Freelancers,Male,Married,38468,230808,100633,16772.17,0.436003171,3985.466139,0.103604714,61.9583,409.625,142.8333,79.6667,52.375,475.9583,59.6667,49.1667,196.9583
ATQCUS1662,45+,Delhi NCR,Freelancers,Male,Married,38301,229806,78706,13117.67,0.342488969,2844.795904,0.074274716,23,825.7222,69.8889,90.2222,22.2222,349.3333,188.1111,32.1111,210.8889
ATQCUS1663,21-24,Mumbai,Government Employees,Male,Single,39259,235554,101238,16873,0.4297868,4386.98,0.111744568,65.1154,369.8077,264.1923,30.0385,145.9231,282.5385,144.7308,53,156.5385
ATQCUS1664,25-34,Mumbai,Salaried IT Employees,Female,Married,60188,361128,103829,17304.83,0.287512959,4043.184579,0.067175925,38.36,114.96,317.84,77.72,91.72,183.44,256.76,35.84,280.68
ATQCUS1665,21-24,Delhi NCR,Salaried IT Employees,Female,Single,45990,275940,113439,18906.5,0.411100239,4626.058511,0.100588356,86,367.913,438.2609,138.1739,34.6957,533.913,60.1304,15.2609,331.2609
ATQCUS1666,45+,Delhi NCR,Salaried IT Employees,Female,Married,73238,439428,131369,21894.83,0.298954504,4750.765,0.064867487,18.6522,615.913,285.6087,85.9565,95.8696,370.5652,198.0435,32.6957,259.0435
ATQCUS1667,21-24,Delhi NCR,Business Owners,Male,Married,52570,315420,121961,20326.83,0.386662165,6838.933458,0.130091943,57.8056,450.7778,143.4444,137.8056,42.75,356.8889,113.5833,74.25,156.7778
ATQCUS1668,25-34,Hyderabad,Salaried Other Employees,Female,Married,37497,224982,117928,19654.67,0.524166467,4913.6675,0.131041617,63.7692,496.6538,300,101.5769,106.9231,231,45.4231,63,151.8846
ATQCUS1669,25-34,Delhi NCR,Salaried IT Employees,Male,Married,64015,384090,48119,8019.83,0.125280481,2004.9575,0.03132012,35.8,72.16,133.04,29.48,43.92,175.6,29.56,27.12,87.32
ATQCUS1670,45+,Delhi NCR,Salaried Other Employees,Male,Married,41877,251262,60052,10008.67,0.2390016,3087.78117,0.073734536,38.5517,370.4138,83.4828,36.7586,88.8276,109.5862,106.069,6.7586,101
ATQCUS1671,21-24,Mumbai,Freelancers,Male,Married,28673,172038,61608,10268,0.35810693,1974.615385,0.068866717,26.1,243.6,233.6,23.4,16.25,176.4,88.65,50.7,36.4
ATQCUS1672,21-24,Chennai,Salaried Other Employees,Female,Single,30933,185598,49009,8168.17,0.264060065,1775.68913,0.057404362,7.95,429.1,182.75,31.65,89.65,149.75,63.9,30.4,0
ATQCUS1673,45+,Chennai,Salaried IT Employees,Female,Married,67872,407232,55398,9233,0.136035479,2308.25,0.03400887,41.68,243.32,161.96,83.96,51.56,77.12,24.6,22.2,101.44
ATQCUS1674,35-45,Bengaluru,Salaried IT Employees,Male,Married,63971,383826,66571,11095.17,0.173440622,2717.18449,0.042475254,30,505.8333,143.2083,15.5833,39.9167,85.5,110.4167,9.8333,171.8333
ATQCUS1675,25-34,Mumbai,Freelancers,Male,Single,34133,204798,57861,9643.5,0.282527173,2310.421875,0.067688802,37.4783,229.7391,95.4783,36.8261,75.4783,167.3043,83.5217,29.7826,137.5217
ATQCUS1676,25-34,Bengaluru,Salaried IT Employees,Male,Married,62783,376698,52642,8773.67,0.13974595,1824.228416,0.029056089,36.6667,220.0476,39.8571,39.7143,41.8095,126.8095,135.8571,13.8095,111.381
ATQCUS1677,25-34,Mumbai,Business Owners,Male,Married,71743,430458,52142,8690.33,0.1211314,2323.157525,0.032381661,34.4074,181.8148,152.5926,47.1111,16.4815,69.2222,94.963,50.2593,111.5926
ATQCUS1678,25-34,Bengaluru,Freelancers,Male,Married,33030,198180,47516,7919.33,0.239761732,1292.951837,0.039144773,34.0625,0,92.8125,27.3125,46.5,111.3125,112.125,63.75,104
ATQCUS1679,35-45,Delhi NCR,Government Employees,Male,Married,54829,328974,49583,8263.83,0.150720057,1857.040449,0.033869676,63.4,238.2,80.95,47.95,35.8,221.2,84.65,7.1,95.35
ATQCUS1680,35-45,Mumbai,Salaried Other Employees,Male,Married,43164,258984,55004,9167.33,0.212383699,2315.957053,0.053654829,47.3333,222.25,121.5,74.5833,60.7917,185.9583,82.7083,6.0417,44.125
